"level_0","index","IsHoliday","Temperature","Fuel_Price","MarkDown1","MarkDown2","MarkDown3","MarkDown4","MarkDown5","CPI","Unemployment","Type","Size"
"4880","4880","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4881","4881","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4882","4882","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4883","4883","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4884","4884","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4885","4885","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4886","4886","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4887","4887","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4888","4888","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4889","4889","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4890","4890","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4891","4891","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4892","4892","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4893","4893","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4894","4894","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4895","4895","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4896","4896","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4897","4897","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4898","4898","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4899","4899","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4900","4900","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4901","4901","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4902","4902","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4903","4903","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4904","4904","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4905","4905","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4906","4906","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4907","4907","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4908","4908","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4909","4909","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4910","4910","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4911","4911","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4912","4912","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4913","4913","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4914","4914","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4915","4915","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4916","4916","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4917","4917","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4918","4918","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4919","4919","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4920","4920","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4921","4921","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4922","4922","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4923","4923","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4924","4924","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4925","4925","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4926","4926","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4927","4927","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4928","4928","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4929","4929","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4930","4930","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4931","4931","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4932","4932","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4933","4933","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4934","4934","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4935","4935","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4936","4936","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4937","4937","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4938","4938","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4939","4939","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4940","4940","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4941","4941","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4942","4942","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4943","4943","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4944","4944","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4945","4945","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4946","4946","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4947","4947","0","77.72","3.786","0","0","0","0","0","215.5037878","7.682","3","151315"
"4948","4948","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4949","4949","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4950","4950","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4951","4951","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4952","4952","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4953","4953","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4954","4954","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4955","4955","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4956","4956","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4957","4957","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4958","4958","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4959","4959","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4960","4960","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4961","4961","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4962","4962","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4963","4963","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4964","4964","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4965","4965","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4966","4966","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4967","4967","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4968","4968","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4969","4969","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4970","4970","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4971","4971","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4972","4972","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4973","4973","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4974","4974","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4975","4975","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4976","4976","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4977","4977","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4978","4978","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4979","4979","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4980","4980","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4981","4981","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4982","4982","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4983","4983","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4984","4984","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4985","4985","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4986","4986","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4987","4987","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4988","4988","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4989","4989","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4990","4990","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4991","4991","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4992","4992","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4993","4993","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4994","4994","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4995","4995","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4996","4996","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4997","4997","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4998","4998","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"4999","4999","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"5000","5000","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"5001","5001","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"5002","5002","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"5003","5003","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"5004","5004","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"5005","5005","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"5006","5006","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"5007","5007","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"5008","5008","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"5009","5009","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"5010","5010","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"5011","5011","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"5012","5012","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"5013","5013","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"5014","5014","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"5015","5015","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"5016","5016","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"5017","5017","0","83","3.699","0","0","0","0","0","215.2736553","7.682","3","151315"
"5018","5018","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5019","5019","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5020","5020","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5021","5021","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5022","5022","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5023","5023","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5024","5024","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5025","5025","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5026","5026","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5027","5027","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5028","5028","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5029","5029","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5030","5030","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5031","5031","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5032","5032","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5033","5033","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5034","5034","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5035","5035","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5036","5036","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5037","5037","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5038","5038","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5039","5039","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5040","5040","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5041","5041","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5042","5042","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5043","5043","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5044","5044","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5045","5045","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5046","5046","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5047","5047","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5048","5048","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5049","5049","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5050","5050","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5051","5051","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5052","5052","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5053","5053","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5054","5054","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5055","5055","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5056","5056","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5057","5057","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5058","5058","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5059","5059","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5060","5060","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5061","5061","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5062","5062","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5063","5063","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5064","5064","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
"5065","5065","0","83.13","3.648","0","0","0","0","0","215.0435229","7.682","3","151315"
